,red_mean,red_std,green_mean,green_std,black_mean,black_std,white_mean,white_std,blue_mean,blue_std,brown_mean,brown_std,gray_mean,gray_std,yellow_mean,yellow_std,pink_mean,pink_std,purple_mean,purple_std
160_1899_Chopin_Kate,0.7203649640104528,0.20499216172361479,0.7308892630095399,0.19632943088964064,0.7992883125178003,0.14301411652303028,0.8190268527786293,0.14551719111966505,0.7008014377784677,0.156243699055189,0.8195051497332592,0.1316755419675656,0.7634670612433323,0.15088563883266104,0.7657369560973948,0.18349624985356774,0.6664894223213196,0.12063217163085938,0.5371361311660117,0.128666151433049
16357_1788_Wollstonecraft_Mary,0.0,0.0,0.7801250656075188,0.07647941903540578,0.7328838489083487,0.014054157498284037,0.6684244173898836,0.11779629042893065,0.0,0.0,0.0,0.0,0.7458074241567741,0.0,0.0,0.0,0.4387974143028259,0.0,0.0,0.0
1661_1892_Doyle_Arthur_Conan,0.6867032267632862,0.20670020921683113,0.7790233782107808,0.09229991653162146,0.7729830148824212,0.1808215803928764,0.7376080869997618,0.23236368613511818,0.8167870489010133,0.16352269899698726,0.7901826917268508,0.0714959597987368,0.7986790872303043,0.11607998471625942,0.7660971619442271,0.1328971099590546,0.5798612736911003,0.11757025491425421,0.7175583723980941,0.27282310925139663
1695_1908_Chesterton_G._K._,0.7630353894817186,0.21900272990721764,0.7785091031568937,0.16139587641585212,0.7201805131446735,0.17859402039491162,0.7398493022450368,0.21793118697181818,0.7281370998372987,0.16810617111205609,0.8061758055398531,0.17806027211836045,0.7804556842591337,0.1626514910784041,0.8204386718757906,0.16976348229482968,0.5835688713020538,0.0,0.7229934302585219,0.16542712226677858
171_1791_Rowson_Mrs.,0.7222536272847183,0.2178255134727719,0.0,0.0,0.6404502331390655,0.33547533308539684,0.6333066193485616,0.28660560843796384,0.9136046730732995,0.0029206708121348735,0.7378285662285999,0.2014968530289845,0.7836819295270399,0.1556434897305446,0.17147164122856604,0.0,0.45017555166309897,0.2467015659667839,0.9193517995100811,0.0
174_1890_Wilde_Oscar,0.7383520772674674,0.2050040672175824,0.7759750560586915,0.1771316248530849,0.7888354158037033,0.164347910225307,0.7540768228791587,0.19434757143210585,0.7455429015421804,0.19533060825522414,0.8416980292480466,0.09672104586587474,0.6154227356115977,0.060079445285503796,0.8560186194910056,0.09852039641517626,0.8096942497999605,0.10381898742625134,0.7044307742758736,0.1763247413847857
18581_1904_Alger_Horatio_Jr.,0.9059732428867533,0.06708121349161483,0.0,0.0,0.7604487080857739,0.2153216518191711,0.8739400791407576,0.08364151040995259,0.0,0.0,0.8959864330130017,0.0,0.7487184323843576,0.20927675265466933,0.0,0.0,0.8952327115130959,0.0,0.0,0.0
2005_1919_Wodehouse_P._G._,0.77041979030895,0.1780604543460711,0.6386027726615077,0.19498833617131262,0.8234594583691054,0.12452865033542729,0.7448854866249315,0.1555855428812757,0.7311098549086114,0.12483608334653029,0.8174109666478236,0.125925168531802,0.6921279887991046,0.14396055343071706,0.9664593932541926,0.0,0.8271835059550875,0.08388311008668084,0.0,0.0
2084_1903_Butler_Samuel,0.7591279282361106,0.2078442271701532,0.8780978970894883,0.06972203905858922,0.8428930983818981,0.10372192666381132,0.7487444071848035,0.21249636962380056,0.8296147973342534,0.08157451734752487,0.8782778356709954,0.11798383705060293,0.6989337661639994,0.13864545768721848,0.7136218547821045,0.0,0.6810524876966345,0.27921382717746307,0.0,0.0
208_1879_James_Henry,0.7234656512737274,0.07185772061347961,0.0,0.0,0.0,0.0,0.7184217185052383,0.1465114485796251,0.9255700018843038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7535539292078448,0.133576276181264,0.0,0.0
2095_1853_Brown_William_Wells,0.7116954141657729,0.19424522342855513,0.8427231092862123,0.10507274051132089,0.7160094219348117,0.19038465641970623,0.7004412520858957,0.18775440219805803,0.7975316999273714,0.17352945318219998,0.8044525355065066,0.18954654052662878,0.8360460878339488,0.0971842149587695,0.6338797814207651,0.0,0.4343948244457006,0.05933978040450615,0.9291501790088563,0.0
209_1898_James_Henry,0.7928208027133975,0.1601690608080298,0.5311852270586019,0.0,0.9163369135104579,0.018585005473431913,0.7736777301682047,0.2159780482309831,0.5556912690440388,0.27264865935241883,0.816280384397965,0.0,0.6694288539565258,0.13632903437902458,0.0,0.0,0.8147919012880469,0.08942129726312653,0.0,0.0
215_1903_London_Jack,0.6721114588559898,0.2816101048968924,0.6385367250825867,0.0973745411070006,0.829800263802525,0.18645342112827348,0.6586195044651199,0.26579571321592715,0.9255700018843038,0.0,0.706087738275528,0.04541143774986267,0.5272065389480927,0.11251458409694215,0.8539664593932542,0.014861730360910902,0.0,0.0,0.0,0.0
2166_1885_Haggard_H._Rider_,0.7343142057923725,0.2240056406612927,0.7530035243813219,0.20621602299722736,0.7279025049361517,0.20549127429792138,0.7224712943430702,0.21394845862115522,0.6720712221557564,0.19757700840099338,0.7014086731870932,0.1579365707868981,0.6220888589659557,0.17063551556653905,0.8183066699117468,0.11561394815288023,0.8108159035236481,0.0,0.7335594497833051,0.0
217_1913_Lawrence_D._H._,0.782312031179232,0.16292612444345397,0.8061555990012121,0.16019495738938047,0.7772077254122988,0.1407828505435663,0.7650526490838734,0.17560443422922284,0.7907014974857071,0.15012728598543937,0.7866767354182905,0.21851864670687843,0.7559338167649509,0.13423612289524298,0.7960064207370928,0.15788089377275022,0.7279726061317494,0.1843126772283495,0.7740449963277676,0.19623871397944573
219_1899_Conrad_Joseph,0.6902667825642517,0.18643338571491072,0.5827254019677639,0.2734190459270299,0.6564575041605257,0.2389563802182208,0.6344466232089032,0.20995185777588746,0.6608048960830858,0.27661099261220706,0.7245292364225699,0.29818147524107186,0.9393254192575845,0.0,0.6994829849208932,0.1631512717212777,0.722964882850647,0.0,0.6646881477294142,0.008008290936498963
233_1900_Dreiser_Theodore,0.7358104516848486,0.19219453857909546,0.7877232083520446,0.16611800850874464,0.808290244946939,0.22782492501245474,0.7925243004354279,0.1457951941694316,0.7573805206081158,0.20827335951035633,0.8301626740871002,0.1647969289555496,0.7201516602065762,0.16155397400933869,0.8485637481612003,0.08801843091231847,0.7338284202353843,0.17360328883141804,0.670630156993866,0.2802972197532654
238_1915_Webster_Jean,0.8054036670781632,0.1765598965124758,0.8055957137865728,0.13856176913679533,0.7841780601977313,0.16675340861022636,0.7881766614859277,0.1840351793249084,0.8474011071432056,0.11867784745147059,0.8477011494252875,0.17281589464221034,0.8429014536448067,0.10281143513676921,0.7486732369907111,0.17494772286258917,0.6842030846932583,0.16690292322086112,0.8252683963797199,0.21918376601101838
2489_1851_Melville_Herman,0.7446626050169249,0.22829465629855414,0.769125960055185,0.16536229676057243,0.671930588117183,0.23166455666154695,0.7192370393680623,0.2165141534996534,0.6521146913406254,0.24033345839841358,0.7050234512216249,0.14336537593235082,0.720992988861778,0.20174250424658513,0.7502316268424525,0.16401675177852565,0.731201266779701,0.23864426659127064,0.7143984315347959,0.16960670836002562
24_1913_Cather_Willa,0.7697062046575227,0.17074773933188384,0.8270801132228175,0.09602719337353166,0.8738909697826743,0.08880050894001902,0.839847783751122,0.11528028164381002,0.7868415302889529,0.23760716169881216,0.8383871058284453,0.16746476305383945,0.795010228637295,0.13220647599484114,0.8158794177697162,0.1059397480380731,0.8878462408140193,0.06192699413421999,0.8443565102694555,0.09663337219722558
2641_1908_Forster_E._M._,0.8946036685577073,0.061265177364003914,0.6689554153111619,0.19530302246667314,0.8024805680756878,0.11947720299886334,0.6636775891281883,0.25069632971829836,0.7031414035371073,0.21182406777133703,0.5369768167633738,0.13279366243889665,0.7396520319075436,0.21436108305349144,0.8132278123233465,0.23440052168802966,0.0,0.0,0.7178117914659865,0.1838030771047814
271_1877_Sewell_Anna,0.683822180632408,0.04013846065532141,0.8141851345765427,0.1743019040925525,0.6979439289854682,0.26538664809015816,0.8371930428717915,0.1488365827280013,0.0,0.0,0.8766288023768909,0.0898545390977107,0.7435301383134222,0.17517829147298633,0.9191633691351047,0.0,0.0,0.0,0.6647512912750244,0.0
2775_1915_Ford_Ford_Madox,0.7619466468273929,0.2004721613761795,0.7913133597135859,0.12343836418865746,0.75241055298318,0.19159569201417073,0.754482328068769,0.20811229939720796,0.7929220497785294,0.16672234575724695,0.8419936488838615,0.18278547781380924,0.7602395675861613,0.12607822739204497,0.82988481084034,0.1094406084172444,0.6813580086245415,0.18478648294743255,0.6927149144183989,0.19414006462213204
27_1874_Hardy_Thomas,0.7420953068757201,0.18530188103358294,0.6787260518523439,0.1828710991337661,0.7507051056920387,0.22681661573094147,0.6946041261071764,0.22249743614708647,0.7322807640175453,0.20828156539517645,0.7768827984408437,0.18953619783545628,0.6650673854851318,0.1901067449368365,0.6746006781621565,0.1918117756493203,0.6737649133618865,0.22764736452491263,0.7810960118371214,0.116428118710979
2807_1899_Johnston_Mary,0.7200759264980413,0.1899682561971672,0.7352563551143378,0.1749806426516806,0.7196305499928557,0.21407620589736634,0.7470116250190245,0.20821505865277573,0.7019932120930135,0.20523147822671048,0.8429403318207574,0.09647585770409865,0.7063670156926158,0.21915208630140168,0.7886770413745686,0.10197032062374531,0.7568949346787123,0.15332895522986958,0.7453524400240709,0.21384467534657986
2814_1914_Joyce_James,0.8040144006972176,0.1483198929462494,0.7295036292750807,0.19755464173806953,0.8185597555857708,0.14795495886892085,0.8090614650448801,0.1473957782181428,0.9099868271127134,0.049261327078783425,0.76326420101058,0.12038450210795643,0.7171617538243706,0.1668715662112919,0.7762037661787884,0.18316446621526405,0.7189127022477596,0.26573978938050574,0.8331959908530159,0.08385500038072669
2852_1902_Doyle_Arthur_Conan,0.734009766402824,0.2733940538606956,0.7413873113769022,0.11164843693983789,0.6956031566451717,0.19739971487352181,0.6905880133625432,0.19893670325769974,0.6593178820425852,0.3216411290769551,0.7652614573125817,0.20371254849858525,0.8007024823652598,0.18428214686379474,0.7499589747905162,0.10807887572668946,0.9031467872621067,0.0,0.6823063877897116,0.0
2891_1910_Forster_E._M._,0.6945130132874849,0.18322515834659434,0.689341200899669,0.20347234089605018,0.7331998840130706,0.2207511692755902,0.6482327949132262,0.19176853197053817,0.780666570839431,0.1136627086712339,0.8477732166484122,0.09415291230329643,0.6923398658570524,0.21525430392832257,0.7681931427065568,0.12660434951592114,0.7691419222736979,0.1637931096232013,0.890145091388732,0.10089785321945004
3268_1794_Radcliffe_Ann_Ward,0.6439865628749918,0.2013707134959044,0.7676238466166491,0.1398543446218771,0.7809510386007688,0.1483240671785693,0.7488002388458307,0.1794140580321515,0.6480891590623911,0.26590948886387483,0.9493122291313361,0.009986809873751612,0.7274267929177569,0.18877267506612308,0.6337599243144818,0.1501708200603976,0.5324988364547595,0.2607407824613126,0.658180327363353,0.2031662120018349
32_1915_Gilman_Charlotte_Perkins,0.8090532412656379,0.13432792248561387,0.7656007592419076,0.13610486329133997,0.6606412634377983,0.19346977328318457,0.7049233245263833,0.2052078162117767,0.7457486205044664,0.1616159555018339,0.8392281415669002,0.14773037249660897,0.7685404674063885,0.1294138965309173,0.7588947524969606,0.12616271876740737,0.6903155834282039,0.1474695710924517,0.9074806858865649,0.0
33_1850_Hawthorne_Nathaniel,0.6214117526420752,0.2249759732122824,0.8201263058395042,0.08270640094174792,0.6645967066642905,0.24085026593941544,0.6904101366941907,0.2268165639869131,0.9400791407574902,0.0,0.9377018646352009,0.0016235546223835606,0.7250484744553461,0.20834387109075753,0.7524875561463669,0.16063315127049588,0.8519879404560016,0.05907292255511587,0.8862188234826996,0.04293135552615668
3457_1919_Grey_Zane,0.774486513839326,0.15398578190757378,0.7382201925183225,0.2027497495498048,0.6695378151396973,0.2262269067176169,0.7346757724876494,0.2078621827299838,0.7624015546834886,0.15994084866150893,0.7432245826076805,0.17957316229701034,0.711529338762195,0.1903109723691712,0.7486895741875538,0.17664898270166685,0.7277181081590353,0.18104866596485894,0.7559825986236284,0.17362706835996836
345_1897_Stoker_Bram,0.7328334986208881,0.17015948525151406,0.7796078361834069,0.18095431546578233,0.761959540395952,0.18491527861890236,0.7328656786011999,0.19234066360321633,0.8410549331437872,0.11407779291310459,0.7639405739403994,0.23014884381932907,0.6739564784974543,0.1955334227833122,0.723484761645975,0.2157344077043399,0.5798863623375256,0.24843981981060848,0.8158443547262557,0.12639155722291986
351_1915_Maugham_W._Somerset_,0.7999620850194118,0.16351341598411093,0.8135005388137241,0.14009285285765624,0.7847879420519215,0.20410507079013407,0.7860462643515262,0.17592498448591037,0.7903109444267667,0.17669857549303702,0.892802519810082,0.11869305225612847,0.8137787667358176,0.1349393170270923,0.8076223086915074,0.17702131243043023,0.7586643630079911,0.19288783808373933,0.8021022111974245,0.21092111487535609
367_1896_Jewett_Sarah_Orne,0.6318251755614802,0.20875923680149436,0.7465981117618202,0.16991233035477443,0.8357694626180201,0.12825662654186384,0.8519826457133718,0.10984015750454149,0.8566314032679212,0.10659495432526331,0.7710813265023583,0.12811046421223643,0.7412474090823442,0.13967261699221517,0.9267947993216508,0.019314113435085767,0.8766383545032271,0.05907041854786042,0.9234569048800665,0.027470471867064805
36_1897_Wells_H._G._,0.7227154145385154,0.2055637171858079,0.6902347548688214,0.15219608541587173,0.7144833011157841,0.18146911499197377,0.6833083267431763,0.2212718311293252,0.7236847541017839,0.17972685054380805,0.6827429954230011,0.15454541573758138,0.6581362056155451,0.19204431026474345,0.7895022139433349,0.16310139007539148,0.4937211203279891,0.27213836199518904,0.6367138409813358,0.17245232823562393
4051_1915_Praed_Campbell_Mrs.,0.7694937984446462,0.15704533601652224,0.7797943666451284,0.1631503384645208,0.6312043118696568,0.23246449609558603,0.7225496664102198,0.21312619447268608,0.7733668409660903,0.16134892247430016,0.7682885647490402,0.16741904590207243,0.78233470678523,0.1665715106875102,0.7679727286723727,0.15801977292813207,0.9554363162319428,0.0102695553500885,0.8751637935638428,0.0
41286_1866_Oliphant_Mrs._,0.6832764051659467,0.21664157953963592,0.6538631044752938,0.22778652477415756,0.743764113638852,0.193824060250997,0.706081506543132,0.19193388874283007,0.6440550466156711,0.16244544195578736,0.5389694934501709,0.2337385602217447,0.7033354885224296,0.2579327471038806,0.5546409945681604,0.09282205424553781,0.6179468550963075,0.14350029018351151,0.5661967673779253,0.27839498408956265
41_1820_Irving_Washington,0.8032287809276888,0.12608364716027914,0.7362719604338722,0.23759911652925933,0.8191403460529019,0.14431871500210453,0.760293616656869,0.1684165721409974,0.6234342227437509,0.2478032311705221,0.7458074241567741,0.0,0.6916144723853577,0.014245712276409861,0.914264179385717,0.04836681429864971,0.0,0.0,0.7865829737662192,0.10237444562836284
4217_1916_Joyce_James,0.7941101185225663,0.17631009338042652,0.7779550602427788,0.12259539821914772,0.7171514073284052,0.25024089948080364,0.7128521796514563,0.22632752547598875,0.7900742710902083,0.14988807518427477,0.7747149335256841,0.21287335881878813,0.7317113879145499,0.188272638037994,0.7566481152264274,0.20686206528404158,0.7219129237180515,0.2555765259416411,0.8832958092747021,0.060480782592539056
4276_1855_Gaskell_Elizabeth_Cleghorn,0.7787035578683605,0.12747482436319077,0.8042178314367006,0.15263012043974206,0.7198649313860777,0.2170974620086419,0.7197850967457882,0.20748897480863981,0.7515513615204337,0.23861254304496896,0.6856351224691789,0.11375810185973301,0.6873426121095163,0.20904521363691822,0.7747829237270877,0.16124068750926623,0.6209631338537056,0.2871060700442473,0.7395918208248484,0.24325165789779804
4300_1922_Joyce_James,0.7400747849546528,0.2036963251109623,0.7616053671948004,0.18075597795110968,0.7290202876715697,0.19477888897429046,0.703505222728708,0.20567372982848747,0.7468027577950854,0.19054017821513333,0.7788716914404948,0.15653481081128007,0.7389380950905073,0.19859022640983345,0.7778929888860917,0.1599487175954051,0.6825809499260239,0.26960405318103237,0.7459677571478485,0.1834794918278555
432_1903_James_Henry,0.6522580117501463,0.18901968731487884,0.668635923289772,0.19611609817118014,0.7761550201508473,0.16213629083684586,0.7617303188323272,0.1942774681399697,0.7473390481876921,0.18522737066577305,0.6750033644940728,0.10157353016610414,0.74501620469358,0.17316607030026973,0.7671000565291125,0.06123987186734503,0.710293956278926,0.21729711520139622,0.5293935962646094,0.17570852905559695
434_1908_Rinehart_Mary_Roberts,0.7660105369402166,0.11959507332857605,0.8792874734393166,0.10089838109314034,0.8235245524175573,0.20134170302998627,0.8040787952992948,0.1255827851737389,0.8149350647487635,0.12104483772582417,0.8805905480337206,0.035934795851713774,0.8436535985626108,0.1419676543873684,0.8979649519502544,0.0019785189372527046,0.8066947240414958,0.11648316483160359,0.5763802369345777,0.2955733661153559
44_1915_Cather_Willa,0.7880962732200101,0.1613757896158827,0.8073126030768517,0.13311724128843067,0.8009315226486379,0.14773308664846935,0.7883969624176747,0.17805605419411918,0.7721334508747969,0.2086046161272875,0.8249760371976141,0.13022852280246652,0.7285498949017136,0.16980794425195633,0.7996957972938827,0.153943744148598,0.7585523019055574,0.1829351703463417,0.7831601920225808,0.1756511088081512
45_1908_Montgomery_L._M._,0.7917585446762748,0.16881383407138276,0.7303478476638278,0.20314329445624693,0.849694755894853,0.1203357772116184,0.7332435502686556,0.19298540076270165,0.6870896261391081,0.20189479760648568,0.8191874360441292,0.15694119379562224,0.7062483941026324,0.22211174396802774,0.8089991371488311,0.1237382106777286,0.7827601711112541,0.11933624938604273,0.6666557964777825,0.24510090596630718
472_1900_Chesnutt_Charles_W._,0.7851481593826609,0.2478484717647225,0.6447575233128419,0.2066899273911489,0.7178079605490227,0.20550592792454025,0.689423280095757,0.22189218121630513,0.6528551679940598,0.2834549087901342,0.8561882248989385,0.10742701492164777,0.7821209799009857,0.23808093020665153,0.8381346114245156,0.11851113588551335,0.6237963796238468,0.18625167226764328,0.653852641582489,0.0
502_1913_Grey_Zane,0.6769366039256266,0.23126409023470745,0.6962252334863739,0.18917141005997773,0.6819849831178354,0.21995103211012373,0.7074332670713542,0.18899574290351712,0.5970352163343623,0.1711508959517705,0.8201038775835281,0.10636633010035648,0.6628810222118683,0.20816886435334683,0.7116799014387003,0.2405250682345452,0.8177190854884326,0.18527581525465323,0.529433068796121,0.193270850399379
514_1868_Alcott_Louisa_May,0.7558062810596566,0.21379567971649796,0.7356082344145336,0.21466981109352826,0.8251763058681374,0.12916102936104112,0.7661922029331784,0.18685978404340864,0.7889292754330957,0.1712062004125081,0.8732725688776898,0.09951431727897617,0.8657780631704303,0.10303520266746212,0.8029509922029335,0.1370998153537568,0.7013504769735412,0.2751692263634143,0.8021329175414366,0.15950117097302582
521_1719_Defoe_Daniel,0.8416022328484053,0.1222180112415208,0.7981286898661463,0.13847816894172588,0.6191331366624945,0.2696440998770525,0.771670769611579,0.08550180530084091,0.9783305068777088,0.0,0.0,0.0,0.593747079372406,0.0,0.811194896697998,0.0,0.0,0.0,0.0,0.0
5230_1897_Wells_H._G._,0.7539660520523699,0.23246941130805435,0.8004522328999436,0.14226414277894558,0.8234297701724285,0.13888249076241455,0.7961451365412916,0.16965783773827764,0.8278456752063732,0.14963444541634824,0.8479366873940078,0.1341745561992538,0.740248728094969,0.18225074283538406,0.7954367995531698,0.12848452751863662,0.9228731085794983,0.05418743856070644,0.7547934660247565,0.09766810715869959
5348_1868_Alger_Horatio_Jr.,0.8015214753017288,0.2101152004956007,0.5737084895372391,0.149331197142601,0.8257471197231819,0.18907335300290987,0.8156464761226601,0.2546929911985446,0.9400791407574902,0.0,0.7604093790526038,0.17966976170488647,0.684813920046979,0.13749623635023223,0.0,0.0,0.0,0.0,0.0,0.0
541_1920_Wharton_Edith,0.7958410292577447,0.12647278979666285,0.8497835418760354,0.1069393699994419,0.7877401969728535,0.1511233630827989,0.742079149336698,0.19533492822532336,0.7486042420349648,0.18951187796227947,0.7690680187824596,0.16448390109187513,0.7893484411110099,0.18890099591736056,0.7684344140311206,0.12101757605431823,0.7152709822224849,0.25124550604010226,0.7219955746376233,0.20397962592883517
543_1920_Lewis_Sinclair,0.7803138843230905,0.16828935635861378,0.7765442604257587,0.17625261821448326,0.8116077215932881,0.14738055266691216,0.7754011616096381,0.17805083586018616,0.7928287971122043,0.17271644210341722,0.7469547332933739,0.1778618103068172,0.7771170029899475,0.1655732273824993,0.8062596584725858,0.1694137046203692,0.8050499013646745,0.13948341934660552,0.852093643076972,0.13226468261829136
