,red_mean,red_std,green_mean,green_std,black_mean,black_std,white_mean,white_std,blue_mean,blue_std,brown_mean,brown_std,gray_mean,gray_std,yellow_mean,yellow_std,pink_mean,pink_std,purple_mean,purple_std
550_1861_Eliot_George,0.8023356694547742,0.1841345712440101,0.8038250116806535,0.11476030677629614,0.7633732117311101,0.22360384231586278,0.774076706400813,0.1676307572855904,0.9174746982018336,0.07105007860058782,0.8812060411862004,0.07286880337812157,0.7354518181959117,0.22893412782105885,0.8351359685094057,0.010559650245398233,0.7357024801822005,0.2407566709267707,0.7394568814762182,0.2088271242369785
599_1848_Thackeray_William_Makepeace,0.8172655922203178,0.1568517089993708,0.7991646596003641,0.18786020882972765,0.7327396983433213,0.21464941420134492,0.7629236403597859,0.17678934111096692,0.8483484473738148,0.15967115663219913,0.7206527433957602,0.19981217439915366,0.7831217729523035,0.17721530617065,0.7781096469911588,0.16926587511983135,0.7121129578465546,0.2120674307245438,0.8079124887235503,0.17263106350703017
6053_1778_Burney_Fanny,0.9325038431975403,0.04880962534574125,0.7333806454723015,0.1946284880726593,0.7607527287028368,0.2618316093311754,0.6564783916438569,0.18363872567578815,0.9841468101460416,0.005860876249039193,0.6461973274442646,0.21823674727564915,0.0,0.0,0.0,0.0,0.5473682345615675,0.2817419516542334,0.0,0.0
60_1905_Orczy_Emmuska_Orczy_Baroness,0.7549441115742068,0.1696432473054431,0.7305879167508016,0.028635757346046953,0.8272653036862627,0.12542166227801507,0.8730694757893304,0.12058277827302394,0.8791359233178146,0.09439215569364519,0.9334848768247447,0.07076025969223947,0.793083272070693,0.09810814397447493,0.9717524980784011,0.0,0.7545703721174728,0.16525857561832924,0.9174673328209071,0.07638355111452727
62_1912_Burroughs_Edgar_Rice,0.738779517283939,0.18687086187339727,0.6856602543577744,0.17479570081926088,0.7859439425382314,0.1740099115418524,0.7504998556840062,0.14412127737586974,0.0,0.0,0.0,0.0,0.9717524980784011,0.0,0.7776521767954199,0.11754225487698952,0.0,0.0,0.0,0.0
6593_1749_Fielding_Henry,0.7480373121024919,0.279196393914568,0.8272094220617873,0.009874347362964955,0.6159625062580716,0.28220031730248024,0.7897532343974812,0.18571878719838927,0.5765790343284607,0.0,0.6073728139527632,0.32287044228234296,0.7795926210607225,0.0,0.0,0.0,0.6312948975170877,0.3170341837199684,0.0,0.0
711_1887_Haggard_H._Rider_,0.7984991655963364,0.1740908533966003,0.7854419405830539,0.1351860128746329,0.7397337159173525,0.20512581490107495,0.7712798759516754,0.19997042398431325,0.6806548135204786,0.23271868369089274,0.8821644804369569,0.12522837717465846,0.7149647458202966,0.2527633733429489,0.8262171081830196,0.1502655714894111,0.7712656930566232,0.11813757666969613,0.7741181870133578,0.0715774317414462
730_1838_Dickens_Charles,0.8391390954299556,0.13876388644045712,0.7975849594721389,0.17417602869464174,0.8031809954577436,0.13674771102480263,0.7448141543200228,0.22111686012029472,0.8650794869549849,0.14417350222740688,0.9236484755316424,0.03541040729133392,0.7077647005304477,0.15907532177225553,0.8371925441967718,0.11771320823449466,0.0,0.0,0.0,0.0
73_1895_Crane_Stephen,0.6769302484265396,0.2026126614879802,0.789907574936148,0.1315423707894644,0.6505165352487242,0.2082638931622731,0.8719167074278527,0.15767320402487486,0.6826222346686578,0.166101364177916,0.8310357884866838,0.16928949142641972,0.7378105447358955,0.16262595105118324,0.7347170288879505,0.1408704271112525,0.5689518965576479,0.27372681185325465,0.7614714268298141,0.1807584773789594
74_1876_Twain_Mark,0.7917948950415172,0.1817703458442686,0.8211021593586469,0.11872010670431539,0.7578788719481455,0.18254673131022886,0.7574645949866936,0.16938404854114925,0.6760230721371803,0.13276904166974451,0.9089162182936202,0.0,0.8344855269682032,0.1253769657077971,0.8302405618922278,0.18135605118865814,0.8704662322998047,0.0,0.5518838763237,0.0
766_1849_Dickens_Charles,0.8123776488022622,0.17266274263500184,0.7125071105909064,0.18185592464035175,0.8138915905377471,0.17607696636660206,0.8053338493433114,0.17068987055344856,0.8620216478995717,0.12765844402658272,0.7943301527813331,0.17952291369765255,0.8304743228657374,0.1772422581804288,0.7635133344700116,0.17264858334636737,0.7501750832654072,0.20004773136679696,0.897070740228612,0.08579837781753481
768_1847_Brontë_Emily,0.8371109230436017,0.14443780099888917,0.7656860844549264,0.23445344353332484,0.7579776209229141,0.19962352252733384,0.7978879903070201,0.20183741094246924,0.8823119879593582,0.14379685066054726,0.7702023706205864,0.13169595891230143,0.8546211579066091,0.11095035715460792,0.881203487412367,0.04692871858302128,0.2238832712173462,0.0,0.7362078796845962,0.1970051347329349
76_1884_Twain_Mark,0.7553204958697005,0.21835124272155507,0.9119523443504998,0.058034751615843164,0.6996510674041807,0.22389856587687312,0.8182529738097537,0.14573291917422956,0.8740772926407291,0.1412786058687324,0.7288847552822885,0.12298631695878447,0.7424719704313316,0.2735347865191081,0.9705995388162952,0.0,0.0,0.0,0.0,0.0
77_1851_Hawthorne_Nathaniel,0.8197643175584767,0.15220905497589415,0.7860379604721509,0.14293306115123805,0.7109319893656292,0.23389943451973375,0.7876494305871401,0.22182056870273992,0.8559861141868019,0.14329083573727405,0.7594694821629315,0.17812183554117783,0.6577392065447825,0.2698333131361022,0.8820029538837788,0.08982756356569394,0.8674329625561455,0.10492247706661535,0.8736952091985992,0.10862608211577446
78_1912_Burroughs_Edgar_Rice,0.840425834962469,0.16075922336416526,0.7693657629495396,0.14018913126055024,0.7184671874406626,0.2027953471693892,0.7533840031778366,0.22624635055909909,0.8341587047499937,0.07514183329766211,0.7789517461761064,0.1554731964474704,0.9399180117858057,0.04140627966756966,0.823655380809915,0.1691817447246724,0.0,0.0,0.9675596952438354,0.0
805_1920_Fitzgerald_F._Scott_,0.7817774323081774,0.17495519007344987,0.8032107717282889,0.20702675085830208,0.7650222854048961,0.17981686075120124,0.7715704836993608,0.18530765124083806,0.8181403029877359,0.1869729008708213,0.8109991280913216,0.1633789253362386,0.7055676787045562,0.24546990558688375,0.8507680981824436,0.09595138964181832,0.6514330531797622,0.22077717634272692,0.721111795977388,0.14887522514924123
829_1726_Swift_Jonathan,0.8861822052976885,0.07117839874165934,0.645525245277997,0.2134175711974456,0.6448890428058882,0.263827000684877,0.6808434476704683,0.20774366261425367,0.9030233153984115,0.021938977304749755,0.8355939351967168,0.06586404563994114,0.6779556756038835,0.24053057862782673,0.7208397386625672,0.2452947503176567,0.4217976927757263,0.0,0.2975635826587677,0.0
84_1823_Shelley_Mary_Wollstonecraft,0.7241544965411222,0.15536126056879324,0.7363511727172658,0.18047483241407222,0.8056176172121792,0.15858738312410978,0.7864204373329704,0.17912325776290805,0.8074144505321322,0.16461374599344036,0.0,0.0,0.9281322059953883,0.0,0.8889315910837817,0.09288314893908343,0.8491544965411222,0.0,0.0,0.0
876_1861_Davis_Rebecca_Harding,0.8196381491822547,0.12515746558196225,0.8142376211692577,0.1260068700576392,0.7646637161542231,0.18857376352625144,0.737379925585312,0.24040341895681308,0.9241609018703562,0.06990224743907004,0.5247325152158737,0.22523577511310577,0.8392262362285422,0.1507277816974857,0.6297575736405481,0.23516742017579512,0.6227799654006958,0.0,0.783620396089224,0.05534962696996126
8867_1918_Tarkington_Booth,0.0,0.0,0.0,0.0,0.0,0.0,0.8987317448116833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932_1839_Poe_Edgar_Allan,0.898347425057648,0.0,0.0,0.0,0.702261487642924,0.13631799008754528,0.8436459133999489,0.07643074394644954,0.5518838763237,0.0,0.0,0.0,0.9235119261773405,0.010622367983465181,0.0,0.0,0.32902097702026367,0.0,0.0,0.0
940_1826_Cooper_James_Fenimore,0.7760189722660601,0.16878033635996104,0.7910407065027167,0.14182243712991577,0.6758620373279443,0.23132589051327002,0.6772700122130013,0.23779999886227746,0.8325751878601785,0.20834203724273492,0.5878368181553737,0.004784242567147379,0.8399308224442736,0.08536035033294377,0.7855927242419978,0.11108026387445807,0.0,0.0,0.0,0.0
95_1894_Hope_Anthony,0.7163490202747088,0.2063583607135871,0.0,0.0,0.7391986172964122,0.18997921691203254,0.8278811071855485,0.15491030084879112,0.8985395849346656,0.07321291314373551,0.8841327554807583,0.0941531784162441,0.8290954373324495,0.071793264601369,0.8704662322998047,0.0,0.6996156802459648,0.22448890920510287,0.0,0.0
969_1848_Brontë_Anne,0.778887069765595,0.17082826483966687,0.8492209661382606,0.17300273424301005,0.8058564098924318,0.15373232953490681,0.7715534684136289,0.21930586545961914,0.9195573992097558,0.07503475195362244,0.7170301441619041,0.23429015312402487,0.8233436886481741,0.21065467518545733,0.6244521290063858,0.21890412271022797,0.4993211447795538,0.1711677249107881,0.8672175249807841,0.0
974_1907_Conrad_Joseph,0.77018121714407,0.18583942325267158,0.7605495602999656,0.16006997702251252,0.7129973285356824,0.22932722204908698,0.7880609350008382,0.16676539748916097,0.8417619418676408,0.14012701830124924,0.7337660242566606,0.23271356358230808,0.8428177874057134,0.0961343485975316,0.8401511047817801,0.20550316463858476,0.5996395769443222,0.24888707834011173,0.43876027698978654,0.18434059981837997
9830_1922_Fitzgerald_F._Scott_,0.7982572977577391,0.1678430867526016,0.8081161484484977,0.12621027259562895,0.6668492688202994,0.24256165085054346,0.7812909365415804,0.175248337741254,0.8128170776624087,0.13941365262814245,0.7296236978126525,0.2670260300726179,0.7373947273398663,0.18992306916254909,0.8244420791387009,0.12862304956923729,0.7953941452540559,0.1902929412263742,0.7951265514813233,0.21945854108210316
